#   t       A            B            C            D
0.386000 2.8593383357 0.7935580335 0.0000000000 0.0000000000
0.387000 2.8601318937 0.7946919978 0.0000000000 0.0000000000
0.388000 2.8609265857 0.7958215262 0.0000000000 0.0000000000
0.389000 2.8617224072 0.7969466297 0.0000000000 0.0000000000
0.390000 2.8625193539 0.7980673195 0.0000000000 0.0000000000
0.391000 2.8633174212 0.7991836066 0.0000000000 0.0000000000
0.392000 2.8641166048 0.8002955022 0.0000000000 0.0000000000
0.393000 2.8649169003 0.8014030175 0.0000000000 0.0000000000
0.394000 2.8657183033 0.8025061636 0.0000000000 0.0000000000
0.395000 2.8665208095 0.8036049519 0.0000000000 0.0000000000
0.396000 2.8673244144 0.8046993935 0.0000000000 0.0000000000
0.397000 2.8681291138 0.8057894997 0.0000000000 0.0000000000
0.398000 2.8689349033 0.8068752819 0.0000000000 0.0000000000
0.399000 2.8697417786 0.8079567513 0.0000000000 0.0000000000
0.400000 2.8705497354 0.8090339194 0.0000000000 0.0000000000
0.401000 2.8713587693 0.8101067976 0.0000000000 0.0000000000
0.402000 2.8721688761 0.8111753971 0.0000000000 0.0000000000
0.403000 2.8729800515 0.8122397295 0.0000000000 0.0000000000
0.404000 2.8737922912 0.8132998062 0.0000000000 0.0000000000
0.405000 2.8746055910 0.8143556386 0.0000000000 0.0000000000
0.406000 2.8754199466 0.8154072384 0.0000000000 0.0000000000
0.407000 2.8762353539 0.8164546168 0.0000000000 0.0000000000
0.408000 2.8770518085 0.8174977856 0.0000000000 0.0000000000
0.409000 2.8778693063 0.8185367562 0.0000000000 0.0000000000
0.410000 2.8786878430 0.8195715403 0.0000000000 0.0000000000
0.411000 2.8795074146 0.8206021493 0.0000000000 0.0000000000
0.412000 2.8803280167 0.8216285949 0.0000000000 0.0000000000
0.413000 2.8811496453 0.8226508888 0.0000000000 0.0000000000
0.414000 2.8819722962 0.8236690425 0.0000000000 0.0000000000
0.415000 2.8827959653 0.8246830677 0.0000000000 0.0000000000
0.416000 2.8836206483 0.8256929761 0.0000000000 0.0000000000
0.417000 2.8844463413 0.8266987793 0.0000000000 0.0000000000
0.418000 2.8852730401 0.8277004891 0.0000000000 0.0000000000
0.419000 2.8861007406 0.8286981171 0.0000000000 0.0000000000
0.420000 2.8869294387 0.8296916751 0.0000000000 0.0000000000
